objectid,eser_adi,muellif_adi,cild_adedi,sayfa_no,ilave_notlar,kaynak
derc_0117,Asl-ı Şecere-i Türkiye,Bu isimle kısmen Ahmed Vefik Paşa tarafından Osmanlı Türkçesine tahvil olunmuştur,1,165,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0118,Ahval-i Hinde Dair Risale-i Müterceme,Nuri Bey,1,165,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0119,Tarihçe-i Beşer,Ahmed Edib ve Ahmed Macid Beyler,1,165,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0120,Tarih-i Eslıha,Ferik Ahmed Muhtar Paşa,1,165,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0121,Devlet-i Osmaniye Tarih-i Askerîsi,Ferik Ahmed Muhtar Paşa,1,165,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0122,Feth-i Celîl-i Kostantiniyye,Ferik Ahmed Muhtar Paşa,1,165,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0123,Hud'a-i Askeriye ve Desâyis-i Harbiye,Halid Bey,1,165,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0124,İslâmiyet ve Devlet-i Aliyye Hakkında Doğru Söz,Nûman Kâmil Bey,1,165,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0125,Mecma-yi Cevami'-i İstanbul,Nişli Osman Bey,1,165,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0126,Müntehabat-ı Tarih-i Osmanî,Galib Bey,1,165,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0127,Osmanlı Manzûm Tarihi,İbn-i Ali Bursalı Abdullah Sabri Bey,1,165,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0128,Terceme-i Tarih-i Mısır,İbn-i En-Nutk Ârif Bursavî,1,165,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0129,Tayyibetü'l-Ezkâr fî Medineti'l-Envar,Kocamustafa Ser-Zâkiri Şikârizâde Derviş Ahmed Efendi,1,165,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0130,Tarih ve 1171 (1757) Cinayetleri,Mehmed Tevfik Bey,1,165,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0131,Terceme-i Tarih-i Güzîde,Yâkub Paşa,1,165,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0132,Akvâm-ı Kadîme-i Şarkıyye Tarihi Tercemesi,Mehmed Ali Aynî Bey,1,165,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0133,Tarihçe-i Arz,Bekir Sıddık Bey,1,165,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0134,Terceme-i Kâbusnâme,Mercimek Ahmed Bey,1,165,Kâbusnâme'ye dair Türk Tarihi'nin birinci cildinin 266. sayfasından itibaren lüzumlu tafsilât vardır; Nazmî-zâde tarafından da ayrıca terceme olunmuştur; Nazmî-zâde maddesine müracaat olunsun; Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0135,Gülşen-i Tevârih (Umumî Tarih-i İslâm),Ebu Muhammed Seyyid İzzeddin Mustafa Efendi,1,165,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0136,Terceme-i Tarih-i Edebî-i Âlem,Mehmed Ali Aynî Bey,1,165,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0137,Çanakkale Boğazı,Ali Rıza Seyfi Efendi,1,165,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0138,Rehnümâ,Vahid Bey,1,166,Müze-i Hümâyûn'da bulunan âsâr-ı atîka-i mühimme hakkındadır,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0139,Avrupa Hâtıratım,Mehmed Enis Bey,1,166,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0140,Fezleke-i Tarih-i Fenn-i Harb,Refik Efendi,1,166,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0141,Fel'izzetü'z-Zeheb fî Haberi Ebi'z-Zeheb,Ali Dağıstanî,1,166,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0142,Fetihnâme-i Rodos,Tabib Ramazan,1,166,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0143,Vekayi'nâme,Mûsâ-Zâde,1,166,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0144,Siyer-i Yûsuf Aleyhisselâm,Yusuf Nazmî Efendi,1,166,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0145,Sen-Gotarda Osmanlı Ordusu,Ferik Ahmed Muhtar Paşa,1,166,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0146,Viyana Önünde Osmanlılar,Ferik Ahmed Muhtar Paşa,1,166,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0147,Manzum Tarih-i Yemen,"Emîrü'l-Liva, ev Defterdâr-ı Yemen Mustafa Bey",1,166,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0148,Gayetü'l-Beyân ve Nihâyetü't-Tibyan fî Târih-i Âl-i Osman,Alâeddin Ali,1,166,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0149,Miât-ı Seâdet-i Kıssa-yı İmâm-ı Hüseyin,Şâir Sâfi,1,166,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0150,Silâhşornâme - Tuhfetü'l-Guzât,Reis-i Silâhşoran Hüsrev,1,166,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0151,Mecmua-yi Tevârih,Yağlıkçı Zâde,1,166,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0152,Zübde-i Vekayiat-ı Mora,Dâmat Mehmed Paşa,1,166,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0153,Ravzetü'l-Âlî - Fütûhât-ı Ali Şehid Paşa Der-Mora,Dâmat Mehmed Paşa,1,166,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0154,Manzum Tarih-i Enbiyâ,Şevket Gıyasî Bey,1,166,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0155,Terceme-i Kahru'l-Vücûhi'l-Âbise fî Neseb-i Çerâkise,Ebuh Kabilesinden İsmail Sabri Efendi,1,166,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0156,Zabıtname,Ali Râif Efendi,1,166,1218 (1803) den 1223 (1808)e kadar,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0157,Cerîde,Hasan Efendi,1,166,1201 (1787) den 1202 (1788)e kadar cereyan eden vak'aları açıklar,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0158,Kırım Vekayi'inden Bahis (1096-1114/1685-1703),Mehmed Girayî,1,166,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0159,1689 Sene-i Milâdîsindeki Viyana Müsâlaha Mükâleme-nâmesi,Zülfikar Efendi,1,166,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0160,Mücmel Devlet-i Aliyye Tarihi,Hasan Efendi,1,166,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0161,İslâm Tarihi,Hüseyin Hıfzı Bey,1,166,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0162,Osmanlı Tarihi,Hüseyin Hıfzı Bey,1,166,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0163,Terceme-i Tarih-i Âlem-Ârâ,Müderris Mehmed Nebih Efendi,1,166,Devlet-i Bayındıriye tarihidir; Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0164,Tarih-i Acâib-i Mısır,Abdî es-Sivasî,1,166,Eserin metni Farsçadır; Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0165,Gazavât-ı Celîle-i Peygamberî,Ahmed Refik Bey,1,166,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0166,Terceme-i Hıtât-ı Makrızî,Yusuf ibn-i Şükrullah Efendi,1,166,969 (1561); Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0167,Terceme-i Heft Peyker fî Beyân-ı Ahvâl-i Sultan Yezdcurd el-Sâsânî,Emin Yümnî Efendi,1,167,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0168,Fezâil-i Mekke-i Mükerreme,Mehmed Yümnî Efendi,1,167,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0169,Fezâil-i Medine-i Münevvere,Mehmed Yümnî Efendi,1,167,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0170,Fezâil-i Kudüs-i Şerîf,Mehmed Yümnî Efendi,1,167,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0171,Sıfatü'l-Haremeyn,Hicrî,1,167,"Manzûm, yazma","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0172,Terceme-i Tenvîru'l-Gabeşî fî Fezâili's-Sudanı ve'l-Habeşî,Ebu'l-Ferec İbn-i Cevzî,1,167,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0173,Terceme-i Tarih-i Mülûk ve Hükema-i İran-ı Kadîm,Mütercimi meçhuldür,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0174,Sehaif-i Muzafferiyat-ı Osmaniye,Ahmed Refik Bey,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0175,Manzume-i Sivastapol,Rızaî,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0176,Tarih-i Sefer ve Feth-i Kandiye,,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0177,Rus - Japon Seferi,Osman Senâî ve Ali Fuat Beyler,5,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0178,Tarih-i Devlet-i Aliyye-i Osmaniye,Bedrî Bey,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0179,Milâs Tarihçesi,Milâslı Durmuşzâde Mehmed Sadık Efendi,1,167,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0180,Tarih-i Sultan Mahmud-i Evvel,Musaffa Mustafa Efendi,1,167,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0181,Tarih-i Bina-yı Ayasofya,Şemseddin Karamanî,1,167,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0182,Türkiye'nin Mâzisi ve İstikbâli,Midhat Paşa,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0183,Tarih-i Siyasî - Asr-ı Hâzırda Avrupa,Ali Kemal ve Ali Reşad Beyler,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0184,Tarih-i Umumî,Ali Reşad ve Hüseyin Cahid Bey,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0185,Tarih-i Arz,Doktor Nuri İbrahim Bey,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0186,Devlet-i Aliyenin Za'f ve Kuvveti,Hasan Fehmi Bey,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0187,Devr-i İstibdâdın Ahvâl ve Müsebbibleri,Mûsâ Kâzım Bey,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0188,Jönler,Bekir Fahri Bey,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0189,Seyahat Hâtıraları,Şerefüddin Mağmûmî Bey,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0190,Mir'âtü'l-Yemen,Zühdü Efendi,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0191,Ye'cüc ü Me'cüc,Mehmed Tevfik Bey,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0192,Tarih-i Riyaziyat,Salih Murad Efendi,1,167,Tamam değildir,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0193,Padişah Aldattı mı Aldandı mı?,Kadızâde Rıfat Bey,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0194,"Girid: Mazisi, Hâli, İstikbâli",Hey'et-i Mahsusa,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0195,Sehaif-i Ber-güzîde-i İslâm,Mehmed Süreyya Bey,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0196,Akabe Mes'elesi,Rüştü Paşa,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0197,Osmanlı - Yunan Seferi,İzzet Bey,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0198,Hilâl ve Salib Münâzaası,Halil Hâlid Bey,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0199,Rodos Fethinde Sultan Süleymanın Tedbir-i Siyasiyesi,Halil Hâlid Bey,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0200,İslâm ile Nasraniyyetin Münâsebât-ı Asliyyesi,Halil Halid Bey,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0201,Şehzade Cem Vak'asında Mes'ele-i Hamiyyet,Halil Halid Bey,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0202,Türklerle İngilizlerin İlk Teması,Halil Halid Bey,1,167,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0203,Cezayir Hâtıratından,Halil Halid Bey,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0204,Hungar Ve Çar Tarihi,Zağralı Miralay Rasim Bey,1,168,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0205,Kafkas Tarihi,Tabib İsâ Ruhî Paşa,1,168,Yazma,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0206,Karadeniz ve Boğazlar Mes'elesi,Hüseyin Nuri Bey,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0207,Mücmel Tarih-i Umumî,Süleyman Bey,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0208,Tarih-i Azbeziyye - Muhtasar Tarih-i Enbiya ve İslâm,İbrahim Kemalî Efendi,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0209,İcmal-i Tevarih-i Cihan,Mûsâ Kâzım Bey,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0210,Güzîde-i Tarih-i Osmanî,Ahmed Muhtar Efendi,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0211,Mücmel Devlet-i Aliye Tarihi,Binbaşı Hüseyin Efendi,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0212,Tatbîku't-Tevârih,Ahmed Fahri Bey,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0213,Medeniyet-i Kurûn-i Vusta ve Ahiri Kısmı,A. Sünnî Bey,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0214,İngiltere Tarih-i Medeniyeti,Mahir Said Bey,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0215,İnkılâb Niçin ve Nasıl Oldu,Cûdî Efendi,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0216,İhtilâl ve İnkılâb-ı Osmanî,Yunus Nadi Bey,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0217,İttihat ve Terakki Cemiyeti Ne idi?,Mehmed Rauf Bey,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0218,İngiliz Kavmi,Doktor Abdullah Cevdet Bey,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0219,10 Temmuz Hatırası,Ekrem Bey,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0220,İttihad-ı İslâm ve Avrupa,İbrahim Halîl Efendi,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0221,İstibdât Faciaları,Mehmed Bahaeddin Bey,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0222,İstanbul'da Yarım Asırlık Vak'a-yi Mühimme,Ali Efendi,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0223,Bosna Hersek,Ali Şadi Bey,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0224,Bâb-ı Âlî'nin İçyüzü,T. Nadir Bey,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0225,Beyne'l-Milel İhtilâl Fırkaları,T. Nadir Bey,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
derc_0226,Haritalı ve Resimli Osmanlı Tarihi,Ahmed Reşit Bey,1,168,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tarihçiler Faslı - Derç Edilmemiş Olan Tarih Kitabları"
